"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.type","Input.input","Input.color1","Input.color2","Input.color3","Input.style1","Input.style2","Input.style3","Answer.item1","Answer.item2","Answer.item3","Approve","Reject"
"337F8MIIMZLHYG7T9D17K2GEOU440T","3OF98WC37EGHT6OTICP40HWOWLHMSB","Recommending pieces of clothing that go well with the given item","Provide links to 3 items that will go well with the given item.","fashion, website, data collection","$0.01","Tue Apr 23 15:50:27 PDT 2019","3","BatchId:235244;OriginalHitTemplateId:921587259;","3600","259200","Tue Apr 30 15:50:27 PDT 2019","","","3KKG4CDWKJ61HUSZ0CP22WCOY7894B","ALPWT2JWPLXA1","Submitted","Tue Apr 23 20:27:24 PDT 2019","Tue Apr 23 20:28:10 PDT 2019","Fri Apr 26 20:28:10 PDT 2019","","","","46","0% (0/0)","0% (0/0)","0% (0/0)","bottom","https://s3.amazonaws.com/nets213-fabrec/hit2_img/Joseph.png","#FFFFFF","#1BA2FF","#682376","https://s3.amazonaws.com/nets213-fabrec/tops/gypsy.JPG","https://s3.amazonaws.com/nets213-fabrec/tops/sweatshirt.JPG","https://s3.amazonaws.com/nets213-fabrec/tops/polo.JPG","https://www.amazon.com/NITAGUT-Fashion-Casual-Placket-T-Shirts/dp/B07GD9LG8F/ref=sr_1_3?keywords=grey+henley&qid=1556076451&s=gateway&sr=8-3","https://www.amazon.com/XTAPAN-Sleeve-Casual-Contrast-Button/dp/B07DWR6PSX/ref=sr_1_2?keywords=white%2Bdress%2Bshirt%2Bseersucker&qid=1556076466&s=gateway&sr=8-2&th=1","https://www.amazon.com/Hanes-Pullover-EcoSmart-Fleece-Sweatshirt/dp/B0721C1H67/ref=sr_1_3?keywords=purple+hoodie&qid=1556076484&s=gateway&sr=8-3"
"337F8MIIMZLHYG7T9D17K2GEOU440T","3OF98WC37EGHT6OTICP40HWOWLHMSB","Recommending pieces of clothing that go well with the given item","Provide links to 3 items that will go well with the given item.","fashion, website, data collection","$0.01","Tue Apr 23 15:50:27 PDT 2019","3","BatchId:235244;OriginalHitTemplateId:921587259;","3600","259200","Tue Apr 30 15:50:27 PDT 2019","","","3OVHNO1VE79TNHT5XLKUIO8NQNTZDX","AAZY70DQJ5BFE","Submitted","Wed Apr 24 11:00:51 PDT 2019","Wed Apr 24 11:02:51 PDT 2019","Sat Apr 27 11:02:51 PDT 2019","","","","120","0% (0/0)","0% (0/0)","0% (0/0)","bottom","https://s3.amazonaws.com/nets213-fabrec/hit2_img/Joseph.png","#FFFFFF","#1BA2FF","#682376","https://s3.amazonaws.com/nets213-fabrec/tops/gypsy.JPG","https://s3.amazonaws.com/nets213-fabrec/tops/sweatshirt.JPG","https://s3.amazonaws.com/nets213-fabrec/tops/polo.JPG","https://www.amazon.com/dp/B01IXFPJWM/ref=twister_B01IXFS0L4?_encoding=UTF8&th=1&psc=1","https://www.amazon.com/dp/B079THHRZD/ref=twister_B0775PN4KL","https://www.amazon.com/Amazon-Essentials-Standard-Slim-Fit-Quick-Dry/dp/B079TN3FXJ/ref=sr_1_8?keywords=mens%2Bpolo&qid=1556128914&s=gateway&sr=8-8&th=1"
"3B9J25CZ25LKUT4KBUQ9D6YLBZ4CS1","3OF98WC37EGHT6OTICP40HWOWLHMSB","Recommending pieces of clothing that go well with the given item","Provide links to 3 items that will go well with the given item.","fashion, website, data collection","$0.01","Tue Apr 23 15:50:27 PDT 2019","3","BatchId:235244;OriginalHitTemplateId:921587259;","3600","259200","Tue Apr 30 15:50:27 PDT 2019","","","3D4CH1LGEB1HTALJVDR3BL9ROCL9G2","AAZY70DQJ5BFE","Submitted","Wed Apr 24 10:58:28 PDT 2019","Wed Apr 24 11:00:50 PDT 2019","Sat Apr 27 11:00:50 PDT 2019","","","","142","0% (0/0)","0% (0/0)","0% (0/0)","bottom","https://s3.amazonaws.com/nets213-fabrec/hit2_img/Jina.png","#FFFFFF","#F11703","#FFF100","https://s3.amazonaws.com/nets213-fabrec/tops/blouse.JPG","https://s3.amazonaws.com/nets213-fabrec/tops/gypsy.JPG","https://s3.amazonaws.com/nets213-fabrec/tops/sweater.JPG","https://www.amazon.com/SheIn-Womens-Strappy-Sleeveless-Racerback/dp/B06ZY7723K/ref=sr_1_12?keywords=white%2Bcrop%2Btop&qid=1556128726&s=gateway&sr=8-12&th=1&psc=1","https://www.amazon.com/Romwe-Womens-Summer-Sleeve-Ruffle/dp/B07D9FFFS9/ref=sr_1_15?keywords=white+blouse&qid=1556128771&s=gateway&sr=8-15","https://www.amazon.com/Romwe-Womens-Sleeve-Casual-Chiffon/dp/B07JYYZCSF/ref=sr_1_29?keywords=white+blouse&qid=1556128795&s=gateway&sr=8-29"
"3B9J25CZ25LKUT4KBUQ9D6YLBZ4CS1","3OF98WC37EGHT6OTICP40HWOWLHMSB","Recommending pieces of clothing that go well with the given item","Provide links to 3 items that will go well with the given item.","fashion, website, data collection","$0.01","Tue Apr 23 15:50:27 PDT 2019","3","BatchId:235244;OriginalHitTemplateId:921587259;","3600","259200","Tue Apr 30 15:50:27 PDT 2019","","","3HWRJOOET6A1EBLRYO16SDT53KVES1","A3CHZTDYHQVADE","Submitted","Wed Apr 24 11:25:02 PDT 2019","Wed Apr 24 11:28:22 PDT 2019","Sat Apr 27 11:28:22 PDT 2019","","","","200","0% (0/0)","0% (0/0)","0% (0/0)","bottom","https://s3.amazonaws.com/nets213-fabrec/hit2_img/Jina.png","#FFFFFF","#F11703","#FFF100","https://s3.amazonaws.com/nets213-fabrec/tops/blouse.JPG","https://s3.amazonaws.com/nets213-fabrec/tops/gypsy.JPG","https://s3.amazonaws.com/nets213-fabrec/tops/sweater.JPG","https://www.amazon.com/Viishow-Womens-Casual-Chiffon-T-Shirt/dp/B013WQ0MR4/ref=sr_1_3?keywords=white+blouse&qid=1556130338&s=gateway&sr=8-3","https://www.amazon.com/Milumia-Womens-Neckline-Sleeve-Blouse/dp/B07C7QV1R9/ref=sr_1_9?keywords=white+blouse&qid=1556130338&s=gateway&sr=8-9","https://www.amazon.com/DEZZAL-Womens-Sleeve-Pullover-Sweater/dp/B076YC8M9W/ref=sr_1_5?keywords=white+sweater+womens&qid=1556130483&s=gateway&sr=8-5"
"3B9J25CZ25LKUT4KBUQ9D6YLBZ4CS1","3OF98WC37EGHT6OTICP40HWOWLHMSB","Recommending pieces of clothing that go well with the given item","Provide links to 3 items that will go well with the given item.","fashion, website, data collection","$0.01","Tue Apr 23 15:50:27 PDT 2019","3","BatchId:235244;OriginalHitTemplateId:921587259;","3600","259200","Tue Apr 30 15:50:27 PDT 2019","","","3TY7ZAOG5GS4Z2TPL8TPG20RSPA0KM","A2XA9NIUUIGUGM","Submitted","Wed Apr 24 13:24:19 PDT 2019","Wed Apr 24 13:27:58 PDT 2019","Sat Apr 27 13:27:58 PDT 2019","","","","219","0% (0/0)","0% (0/0)","0% (0/0)","bottom","https://s3.amazonaws.com/nets213-fabrec/hit2_img/Jina.png","#FFFFFF","#F11703","#FFF100","https://s3.amazonaws.com/nets213-fabrec/tops/blouse.JPG","https://s3.amazonaws.com/nets213-fabrec/tops/gypsy.JPG","https://s3.amazonaws.com/nets213-fabrec/tops/sweater.JPG","https://www.amazon.com/iGENJUN-Off-Shoulder-Batwing-Pullover-Sweater/dp/B07M6V5LJ3/ref=sr_1_2_sspa?keywords=white+sweater+women&qid=1556137638&s=gateway&sr=8-2-spons&psc=1","https://www.amazon.com/GOLDSTITCH-Shoulder-Batwing-Pullover-Sweater/dp/B075W4MHS8/ref=sr_1_2_sspa?keywords=red+sweater+women&qid=1556137652&s=gateway&sr=8-2-spons&psc=1","https://www.amazon.com/UGET-Sweater-Oversized-Off-Shoulder-Pullover/dp/B07FYFXBVB/ref=sr_1_3?keywords=yellow+sweater+women&qid=1556137663&s=gateway&sr=8-3"
"32TZXEA1OLSH55SB5W57Y7ZOTMA41W","3OF98WC37EGHT6OTICP40HWOWLHMSB","Recommending pieces of clothing that go well with the given item","Provide links to 3 items that will go well with the given item.","fashion, website, data collection","$0.01","Tue Apr 23 15:50:27 PDT 2019","3","BatchId:235244;OriginalHitTemplateId:921587259;","3600","259200","Tue Apr 30 15:50:27 PDT 2019","","","3BQU611VFQS2E0YBH7LTJ4N4KZM997","ALPWT2JWPLXA1","Submitted","Tue Apr 23 20:30:48 PDT 2019","Tue Apr 23 20:32:37 PDT 2019","Fri Apr 26 20:32:37 PDT 2019","","","","109","0% (0/0)","0% (0/0)","0% (0/0)","bottom","https://s3.amazonaws.com/nets213-fabrec/hit2_img/Weizhen.png","#113625","#E1407E","#1BA2FF","https://s3.amazonaws.com/nets213-fabrec/tops/turtleneck.JPG","https://s3.amazonaws.com/nets213-fabrec/tops/sweater.JPG","https://s3.amazonaws.com/nets213-fabrec/tops/button down shirt.JPG","https://www.amazon.com/UGET-Sweater-Oversized-Off-Shoulder-Pullover/dp/B01EUGKJ0U/ref=sr_1_12?keywords=white+sweater+for+women&qid=1556076682&s=gateway&sr=8-12","https://www.amazon.com/Kayhoma-Extra-Cotton-Stockings-Warmers/dp/B074WNV4ZF/ref=sr_1_1?keywords=thigh+high+knee+socks&qid=1556076709&s=gateway&sr=8-1","https://www.amazon.com/v28-Stretchable-Elasticity-Sleeve-Sweater/dp/B00RX5GF0E/ref=sr_1_6?keywords=grey+sweater+women&qid=1556076733&s=gateway&sr=8-6"
"32TZXEA1OLSH55SB5W57Y7ZOTMA41W","3OF98WC37EGHT6OTICP40HWOWLHMSB","Recommending pieces of clothing that go well with the given item","Provide links to 3 items that will go well with the given item.","fashion, website, data collection","$0.01","Tue Apr 23 15:50:27 PDT 2019","3","BatchId:235244;OriginalHitTemplateId:921587259;","3600","259200","Tue Apr 30 15:50:27 PDT 2019","","","3N8OEVH1FSY8SA6NLLNTDKDIAXZOOJ","A2XA9NIUUIGUGM","Submitted","Wed Apr 24 13:16:36 PDT 2019","Wed Apr 24 13:20:04 PDT 2019","Sat Apr 27 13:20:04 PDT 2019","","","","208","0% (0/0)","0% (0/0)","0% (0/0)","bottom","https://s3.amazonaws.com/nets213-fabrec/hit2_img/Weizhen.png","#113625","#E1407E","#1BA2FF","https://s3.amazonaws.com/nets213-fabrec/tops/turtleneck.JPG","https://s3.amazonaws.com/nets213-fabrec/tops/sweater.JPG","https://s3.amazonaws.com/nets213-fabrec/tops/button down shirt.JPG","https://www.amazon.com/v28-Stretchable-Elasticity-Sleeve-Sweater/dp/B01F7DWNUO/ref=sr_1_7?crid=2VHOM090RQM1C&keywords=green+turtleneck+women&qid=1556137117&s=gateway&sprefix=green+turtle%2Caps%2C131&sr=8-7","https://www.amazon.com/Nikashin-Womens-Button-Short-Long-Sleeved-Green-XXL/dp/B07MTGFCDZ/ref=sr_1_1_sspa?keywords=green+shirt+women&qid=1556137165&s=gateway&sr=8-1-spons&psc=1","https://www.amazon.com/Sidefeel-Pocket-Cardigan-Sweater-Button/dp/B07F8Q6Z8G/ref=sr_1_8?keywords=green+sweater+women&qid=1556137188&s=gateway&sr=8-8"
"32TZXEA1OLSH55SB5W57Y7ZOTMA41W","3OF98WC37EGHT6OTICP40HWOWLHMSB","Recommending pieces of clothing that go well with the given item","Provide links to 3 items that will go well with the given item.","fashion, website, data collection","$0.01","Tue Apr 23 15:50:27 PDT 2019","3","BatchId:235244;OriginalHitTemplateId:921587259;","3600","259200","Tue Apr 30 15:50:27 PDT 2019","","","3UXUOQ9OKF5C50KNUG19137IVRKA7F","AAZY70DQJ5BFE","Submitted","Wed Apr 24 11:07:56 PDT 2019","Wed Apr 24 11:24:52 PDT 2019","Sat Apr 27 11:24:52 PDT 2019","","","","1016","0% (0/0)","0% (0/0)","0% (0/0)","bottom","https://s3.amazonaws.com/nets213-fabrec/hit2_img/Weizhen.png","#113625","#E1407E","#1BA2FF","https://s3.amazonaws.com/nets213-fabrec/tops/turtleneck.JPG","https://s3.amazonaws.com/nets213-fabrec/tops/sweater.JPG","https://s3.amazonaws.com/nets213-fabrec/tops/button down shirt.JPG","https://www.amazon.com/TownCat-Womens-Casual-Sleeved-Cardigans/dp/B07JLYW84J/ref=sr_1_5?keywords=white+cardigan&qid=1556129454&s=gateway&sr=8-5","https://www.amazon.com/NENONA-Knitwear-Cardigan-Sweater-Blue-L/dp/B075N52V7L/ref=sr_1_5?keywords=blue+cardigan&qid=1556130249&s=gateway&sr=8-5","https://www.amazon.com/Allegra-Womens-Lightweight-Classic-Casual/dp/B07MNWCJPL/ref=sr_1_1_sspa?keywords=pink+jacket&qid=1556130280&s=gateway&sr=8-1-spons&psc=1"
"374UMBUHN5XL9THZ0UVZNBU7DIICTQ","3OF98WC37EGHT6OTICP40HWOWLHMSB","Recommending pieces of clothing that go well with the given item","Provide links to 3 items that will go well with the given item.","fashion, website, data collection","$0.01","Tue Apr 23 15:50:27 PDT 2019","3","BatchId:235244;OriginalHitTemplateId:921587259;","3600","259200","Tue Apr 30 15:50:27 PDT 2019","","","358UUM7WR0B44H64WRNVWTWSVV47RG","ALPWT2JWPLXA1","Submitted","Tue Apr 23 20:25:12 PDT 2019","Tue Apr 23 20:27:02 PDT 2019","Fri Apr 26 20:27:02 PDT 2019","","","","110","0% (0/0)","0% (0/0)","0% (0/0)","top","https://s3.amazonaws.com/nets213-fabrec/hit2_img/Maxwell.jpg","#731D3A","#ABAFB2","#223764","https://s3.amazonaws.com/nets213-fabrec/pants/pegged.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/skinny.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/romper.JPG","https://www.amazon.com/MIRMARU-Classic-Trilby-Cotton-Fedora/dp/B071WKKZGW/ref=sr_1_3?crid=3AM9BYUMK2WX3&keywords=fedora+hats+for+men&qid=1556076348&s=gateway&sprefix=fedora%2Caps%2C132&sr=8-3","https://www.amazon.com/Match-Slim-Tapered-Flat-Front-Casual-Pants/dp/B0188NZJOC/ref=sr_1_3?keywords=wine+pants&qid=1556076374&s=gateway&sr=8-3","https://www.amazon.com/ZLZ-Younger-Looking-Fashionable-Colorful-Stretch/dp/B074NYCP2T/ref=sr_1_3?keywords=skinny+jeans+for+men&qid=1556076412&s=gateway&sr=8-3"
"374UMBUHN5XL9THZ0UVZNBU7DIICTQ","3OF98WC37EGHT6OTICP40HWOWLHMSB","Recommending pieces of clothing that go well with the given item","Provide links to 3 items that will go well with the given item.","fashion, website, data collection","$0.01","Tue Apr 23 15:50:27 PDT 2019","3","BatchId:235244;OriginalHitTemplateId:921587259;","3600","259200","Tue Apr 30 15:50:27 PDT 2019","","","3E13VNJ1NO3D0WOJHOCDHR4O5DP1ID","AAZY70DQJ5BFE","Submitted","Wed Apr 24 10:56:16 PDT 2019","Wed Apr 24 10:58:28 PDT 2019","Sat Apr 27 10:58:28 PDT 2019","","","","132","0% (0/0)","0% (0/0)","0% (0/0)","top","https://s3.amazonaws.com/nets213-fabrec/hit2_img/Maxwell.jpg","#731D3A","#ABAFB2","#223764","https://s3.amazonaws.com/nets213-fabrec/pants/pegged.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/skinny.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/romper.JPG","https://www.amazon.com/Signature-Levi-Strauss-Gold-Label/dp/B073V3TQHK/ref=sr_1_5?keywords=mens+jeans&qid=1556128634&s=gateway&sr=8-5","https://www.amazon.com/Levis-Loose-Straight-Point-Stretch/dp/B078S945P9/ref=sr_1_8?keywords=mens+jeans&qid=1556128663&s=gateway&sr=8-8","https://www.amazon.com/Levis-Loose-Straight-Point-Stretch/dp/B01N0RWLI1/ref=sr_1_8?keywords=mens%2Bjeans&qid=1556128663&s=gateway&sr=8-8&th=1"
"374UMBUHN5XL9THZ0UVZNBU7DIICTQ","3OF98WC37EGHT6OTICP40HWOWLHMSB","Recommending pieces of clothing that go well with the given item","Provide links to 3 items that will go well with the given item.","fashion, website, data collection","$0.01","Tue Apr 23 15:50:27 PDT 2019","3","BatchId:235244;OriginalHitTemplateId:921587259;","3600","259200","Tue Apr 30 15:50:27 PDT 2019","","","3SPJ033422B6LDJSBV4M7FUYPDMYJJ","AHJ6UEG2YC0Q3","Submitted","Wed Apr 24 10:42:38 PDT 2019","Wed Apr 24 10:44:43 PDT 2019","Sat Apr 27 10:44:43 PDT 2019","","","","125","0% (0/0)","0% (0/0)","0% (0/0)","top","https://s3.amazonaws.com/nets213-fabrec/hit2_img/Maxwell.jpg","#731D3A","#ABAFB2","#223764","https://s3.amazonaws.com/nets213-fabrec/pants/pegged.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/skinny.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/romper.JPG","https://www.amazon.com/ZLZ-Younger-Looking-Fashionable-Colorful-Stretch/dp/B074P2MVMP/ref=sr_1_3?crid=302COE9HK1K71&keywords=skinny+jeans+for+men&qid=1556127792&s=gateway&sprefix=skiny+jeans%2Caps%2C124&sr=8-3","https://www.amazon.com/RVCA-Mens-Week-End-Stretch-Pant/dp/B00SANJQW2/ref=sr_1_11?keywords=grey+pants&qid=1556127841&s=gateway&sr=8-11","https://www.amazon.com/Minimal-Apparel-Trendy-Skinny-Jeans/dp/B07FZYJ7FM/ref=sr_1_2_sspa?crid=3BX6TVOBD3LVQ&keywords=brown+skinny+jeans+men&qid=1556127871&s=gateway&sprefix=brown+skinny+%2Caps%2C124&sr=8-2-spons&psc=1"
