"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.input","Input.type","Input.link1","Input.link2","Input.link3","Input.link4","Input.link5","Input.link6","Input.link7","Input.link8","Answer.link1.on","Answer.link2.on","Answer.link3.on","Answer.link4.on","Answer.link5.on","Answer.link6.on","Answer.link7.on","Answer.link8.on","Approve","Reject"
"3S4TINXCC02BUO55YF1FVW5SSKBBOO","3BH55VSCCHTHJ5NRBUFR8GHYE1WBJH","FASHION: Select 3 styles that match the given piece","Select 3 styles that match the given piece","style, recommendation, fashion","$0.02","Tue Apr 23 12:41:06 PDT 2019","3","BatchId:3617963;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 30 12:41:06 PDT 2019","","","3AQF3RZ559XE5J9BTN6JM668D95F67","ACF9HM54U3WZC","Approved","Tue Apr 23 12:42:50 PDT 2019","Tue Apr 23 12:43:36 PDT 2019","Fri Apr 26 12:43:36 PDT 2019","2019-04-26 19:43:41 UTC","","","46","100% (1/1)","100% (1/1)","100% (1/1)","https://s3.amazonaws.com/nets213-fabrec/tops/henley.JPG","top","https://s3.amazonaws.com/nets213-fabrec/pants/5 pocket jeans.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/boot cut.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/cargo pants.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/harem.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/hot pants shorts.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/jumpsuit.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/leggings.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/overalls.JPG","true","true","true","false","false","false","false","true"
"3S4TINXCC02BUO55YF1FVW5SSKBBOO","3BH55VSCCHTHJ5NRBUFR8GHYE1WBJH","FASHION: Select 3 styles that match the given piece","Select 3 styles that match the given piece","style, recommendation, fashion","$0.02","Tue Apr 23 12:41:06 PDT 2019","3","BatchId:3617963;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 30 12:41:06 PDT 2019","","","3S96KQ6I9NJN9X6RYUJM9GV1L42DT7","A2AJT6HM3UFTFB","Approved","Tue Apr 23 12:44:48 PDT 2019","Tue Apr 23 12:45:11 PDT 2019","Fri Apr 26 12:45:11 PDT 2019","2019-04-26 19:45:40 UTC","","","23","100% (8/8)","100% (8/8)","100% (8/8)","https://s3.amazonaws.com/nets213-fabrec/tops/henley.JPG","top","https://s3.amazonaws.com/nets213-fabrec/pants/5 pocket jeans.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/boot cut.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/cargo pants.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/harem.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/hot pants shorts.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/jumpsuit.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/leggings.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/overalls.JPG","false","false","false","true","false","false","false","false"
"3GVPRXWRPH9EWQRCN3CU6XNAXLL7I3","3BH55VSCCHTHJ5NRBUFR8GHYE1WBJH","FASHION: Select 3 styles that match the given piece","Select 3 styles that match the given piece","style, recommendation, fashion","$0.02","Tue Apr 23 12:41:06 PDT 2019","3","BatchId:3617963;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 30 12:41:06 PDT 2019","","","3LQ8PUHQFM7ECZVIQE38MU8Q2FEIH3","A30NR2NRUVQ8CN","Approved","Tue Apr 23 12:43:38 PDT 2019","Tue Apr 23 12:44:01 PDT 2019","Fri Apr 26 12:44:01 PDT 2019","2019-04-26 19:44:40 UTC","","","23","100% (15/15)","100% (15/15)","100% (15/15)","https://s3.amazonaws.com/nets213-fabrec/tops/turtleneck.JPG","top","https://s3.amazonaws.com/nets213-fabrec/pants/5 pocket jeans.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/boot cut.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/cargo pants.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/harem.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/hot pants shorts.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/jumpsuit.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/leggings.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/overalls.JPG","true","true","false","false","false","true","false","true"
"3GVPRXWRPH9EWQRCN3CU6XNAXLL7I3","3BH55VSCCHTHJ5NRBUFR8GHYE1WBJH","FASHION: Select 3 styles that match the given piece","Select 3 styles that match the given piece","style, recommendation, fashion","$0.02","Tue Apr 23 12:41:06 PDT 2019","3","BatchId:3617963;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 30 12:41:06 PDT 2019","","","3S3AMIZX3VK6NG4GC8OWK6VXXI3DCP","A1DHL4XO3VT7TR","Approved","Tue Apr 23 12:45:28 PDT 2019","Tue Apr 23 12:45:50 PDT 2019","Fri Apr 26 12:45:50 PDT 2019","2019-04-26 19:46:39 UTC","","","22","100% (3/3)","100% (3/3)","100% (3/3)","https://s3.amazonaws.com/nets213-fabrec/tops/turtleneck.JPG","top","https://s3.amazonaws.com/nets213-fabrec/pants/5 pocket jeans.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/boot cut.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/cargo pants.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/harem.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/hot pants shorts.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/jumpsuit.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/leggings.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/overalls.JPG","true","true","true","false","false","false","false","false"
"3GVPRXWRPH9EWQRCN3CU6XNAXLL7I3","3BH55VSCCHTHJ5NRBUFR8GHYE1WBJH","FASHION: Select 3 styles that match the given piece","Select 3 styles that match the given piece","style, recommendation, fashion","$0.02","Tue Apr 23 12:41:06 PDT 2019","3","BatchId:3617963;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 30 12:41:06 PDT 2019","","","3WMOAN2SRCCB811TSJX463VGWTKNVF","AM2B2DM67C5VM","Approved","Tue Apr 23 12:45:21 PDT 2019","Tue Apr 23 12:45:51 PDT 2019","Fri Apr 26 12:45:51 PDT 2019","2019-04-26 19:46:39 UTC","","","30","100% (3/3)","100% (3/3)","100% (3/3)","https://s3.amazonaws.com/nets213-fabrec/tops/turtleneck.JPG","top","https://s3.amazonaws.com/nets213-fabrec/pants/5 pocket jeans.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/boot cut.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/cargo pants.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/harem.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/hot pants shorts.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/jumpsuit.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/leggings.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/overalls.JPG","false","false","true","true","false","true","false","false"
"3UZUVSO3P7AL1OWDVQOS40M80H9MEK","3BH55VSCCHTHJ5NRBUFR8GHYE1WBJH","FASHION: Select 3 styles that match the given piece","Select 3 styles that match the given piece","style, recommendation, fashion","$0.02","Tue Apr 23 12:41:06 PDT 2019","3","BatchId:3617963;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 30 12:41:06 PDT 2019","","","33CID57105818SWPWWBJAGZ80EQL3D","A2AJT6HM3UFTFB","Approved","Tue Apr 23 12:44:19 PDT 2019","Tue Apr 23 12:44:39 PDT 2019","Fri Apr 26 12:44:39 PDT 2019","2019-04-26 19:44:42 UTC","","","20","100% (8/8)","100% (8/8)","100% (8/8)","https://s3.amazonaws.com/nets213-fabrec/tops/polo.JPG","top","https://s3.amazonaws.com/nets213-fabrec/pants/5 pocket jeans.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/boot cut.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/cargo pants.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/harem.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/hot pants shorts.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/jumpsuit.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/leggings.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/overalls.JPG","true","false","false","false","false","false","false","false"
"3UZUVSO3P7AL1OWDVQOS40M80H9MEK","3BH55VSCCHTHJ5NRBUFR8GHYE1WBJH","FASHION: Select 3 styles that match the given piece","Select 3 styles that match the given piece","style, recommendation, fashion","$0.02","Tue Apr 23 12:41:06 PDT 2019","3","BatchId:3617963;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 30 12:41:06 PDT 2019","","","3MTMREQS4WXH37799PXV6ZUU4VLWAC","A2VPINU7L4W0AV","Approved","Tue Apr 23 12:42:58 PDT 2019","Tue Apr 23 12:43:21 PDT 2019","Fri Apr 26 12:43:21 PDT 2019","2019-04-26 19:43:40 UTC","","","23","100% (23/23)","100% (23/23)","100% (23/23)","https://s3.amazonaws.com/nets213-fabrec/tops/polo.JPG","top","https://s3.amazonaws.com/nets213-fabrec/pants/5 pocket jeans.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/boot cut.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/cargo pants.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/harem.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/hot pants shorts.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/jumpsuit.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/leggings.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/overalls.JPG","true","true","false","false","false","false","true","false"
"3UZUVSO3P7AL1OWDVQOS40M80H9MEK","3BH55VSCCHTHJ5NRBUFR8GHYE1WBJH","FASHION: Select 3 styles that match the given piece","Select 3 styles that match the given piece","style, recommendation, fashion","$0.02","Tue Apr 23 12:41:06 PDT 2019","3","BatchId:3617963;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 30 12:41:06 PDT 2019","","","3YZ8UPK3VU1S4IF2Y3ELU6ZLJIZCUZ","A31F9L48WTU8MU","Approved","Tue Apr 23 12:47:18 PDT 2019","Tue Apr 23 12:48:39 PDT 2019","Fri Apr 26 12:48:39 PDT 2019","2019-04-26 19:48:42 UTC","","","81","100% (2/2)","100% (2/2)","100% (2/2)","https://s3.amazonaws.com/nets213-fabrec/tops/polo.JPG","top","https://s3.amazonaws.com/nets213-fabrec/pants/5 pocket jeans.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/boot cut.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/cargo pants.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/harem.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/hot pants shorts.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/jumpsuit.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/leggings.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/overalls.JPG","false","true","false","true","false","true","true","false"
"30OITAWPBQIIEE4LWISTKHD1SYUH9W","3BH55VSCCHTHJ5NRBUFR8GHYE1WBJH","FASHION: Select 3 styles that match the given piece","Select 3 styles that match the given piece","style, recommendation, fashion","$0.02","Tue Apr 23 12:41:06 PDT 2019","3","BatchId:3617963;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 30 12:41:06 PDT 2019","","","338JKRMM27EZ6HCKEQBV5WK7P7BHA0","AW13W4WMXQEKR","Approved","Tue Apr 23 12:45:50 PDT 2019","Tue Apr 23 12:46:24 PDT 2019","Fri Apr 26 12:46:24 PDT 2019","2019-04-26 19:46:41 UTC","","","34","100% (4/4)","100% (4/4)","100% (4/4)","https://s3.amazonaws.com/nets213-fabrec/tops/sweater.JPG","top","https://s3.amazonaws.com/nets213-fabrec/pants/5 pocket jeans.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/boot cut.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/cargo pants.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/harem.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/hot pants shorts.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/jumpsuit.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/leggings.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/overalls.JPG","true","true","false","false","true","false","true","false"
"30OITAWPBQIIEE4LWISTKHD1SYUH9W","3BH55VSCCHTHJ5NRBUFR8GHYE1WBJH","FASHION: Select 3 styles that match the given piece","Select 3 styles that match the given piece","style, recommendation, fashion","$0.02","Tue Apr 23 12:41:06 PDT 2019","3","BatchId:3617963;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 30 12:41:06 PDT 2019","","","3NKQQ8O39ZK29ALGYZ9WECH34I7UDD","A20SI2XSAHUXP4","Approved","Tue Apr 23 12:43:06 PDT 2019","Tue Apr 23 12:45:36 PDT 2019","Fri Apr 26 12:45:36 PDT 2019","2019-04-26 19:45:42 UTC","","","150","100% (5/5)","100% (5/5)","100% (5/5)","https://s3.amazonaws.com/nets213-fabrec/tops/sweater.JPG","top","https://s3.amazonaws.com/nets213-fabrec/pants/5 pocket jeans.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/boot cut.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/cargo pants.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/harem.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/hot pants shorts.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/jumpsuit.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/leggings.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/overalls.JPG","true","false","true","false","true","false","true","false"
"30OITAWPBQIIEE4LWISTKHD1SYUH9W","3BH55VSCCHTHJ5NRBUFR8GHYE1WBJH","FASHION: Select 3 styles that match the given piece","Select 3 styles that match the given piece","style, recommendation, fashion","$0.02","Tue Apr 23 12:41:06 PDT 2019","3","BatchId:3617963;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 30 12:41:06 PDT 2019","","","3QRYMNZ7FZWWV9X4NOXP5L7VZ82NTX","AB53WYY664GEA","Approved","Tue Apr 23 12:43:26 PDT 2019","Tue Apr 23 12:44:01 PDT 2019","Fri Apr 26 12:44:01 PDT 2019","2019-04-26 19:44:40 UTC","","","35","100% (7/7)","100% (7/7)","100% (7/7)","https://s3.amazonaws.com/nets213-fabrec/tops/sweater.JPG","top","https://s3.amazonaws.com/nets213-fabrec/pants/5 pocket jeans.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/boot cut.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/cargo pants.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/harem.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/hot pants shorts.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/jumpsuit.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/leggings.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/overalls.JPG","true","true","false","false","true","false","true","false"
"3H781YYV6TXPEJMX4NP4QEH0UP5ETD","3BH55VSCCHTHJ5NRBUFR8GHYE1WBJH","FASHION: Select 3 styles that match the given piece","Select 3 styles that match the given piece","style, recommendation, fashion","$0.02","Tue Apr 23 12:41:06 PDT 2019","3","BatchId:3617963;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 30 12:41:06 PDT 2019","","","3EICBYG645BJQ248M4A7N4QA22YCJ0","A3PJULJUIY8GQL","Approved","Tue Apr 23 12:44:22 PDT 2019","Tue Apr 23 12:45:00 PDT 2019","Fri Apr 26 12:45:00 PDT 2019","2019-04-26 19:45:40 UTC","","","38","100% (3/3)","100% (3/3)","100% (3/3)","https://s3.amazonaws.com/nets213-fabrec/tops/sweatshirt.JPG","top","https://s3.amazonaws.com/nets213-fabrec/pants/5 pocket jeans.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/boot cut.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/cargo pants.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/harem.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/hot pants shorts.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/jumpsuit.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/leggings.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/overalls.JPG","true","true","true","false","true","false","false","false"
"3H781YYV6TXPEJMX4NP4QEH0UP5ETD","3BH55VSCCHTHJ5NRBUFR8GHYE1WBJH","FASHION: Select 3 styles that match the given piece","Select 3 styles that match the given piece","style, recommendation, fashion","$0.02","Tue Apr 23 12:41:06 PDT 2019","3","BatchId:3617963;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 30 12:41:06 PDT 2019","","","3KGTPGBS6Y0F60N01APFITQZ7RJ2UD","A35UT5CBNL7FTD","Approved","Tue Apr 23 12:43:24 PDT 2019","Tue Apr 23 12:44:04 PDT 2019","Fri Apr 26 12:44:04 PDT 2019","2019-04-26 19:44:40 UTC","","","40","100% (1/1)","100% (1/1)","100% (1/1)","https://s3.amazonaws.com/nets213-fabrec/tops/sweatshirt.JPG","top","https://s3.amazonaws.com/nets213-fabrec/pants/5 pocket jeans.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/boot cut.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/cargo pants.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/harem.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/hot pants shorts.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/jumpsuit.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/leggings.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/overalls.JPG","true","true","true","false","false","false","true","false"
"3H781YYV6TXPEJMX4NP4QEH0UP5ETD","3BH55VSCCHTHJ5NRBUFR8GHYE1WBJH","FASHION: Select 3 styles that match the given piece","Select 3 styles that match the given piece","style, recommendation, fashion","$0.02","Tue Apr 23 12:41:06 PDT 2019","3","BatchId:3617963;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 30 12:41:06 PDT 2019","","","3RU7GD8VPP8VJUW2E35RZ5G4X4PSP9","A2VPINU7L4W0AV","Approved","Tue Apr 23 12:43:22 PDT 2019","Tue Apr 23 12:43:39 PDT 2019","Fri Apr 26 12:43:39 PDT 2019","2019-04-26 19:43:41 UTC","","","17","100% (23/23)","100% (23/23)","100% (23/23)","https://s3.amazonaws.com/nets213-fabrec/tops/sweatshirt.JPG","top","https://s3.amazonaws.com/nets213-fabrec/pants/5 pocket jeans.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/boot cut.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/cargo pants.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/harem.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/hot pants shorts.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/jumpsuit.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/leggings.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/overalls.JPG","true","false","true","false","false","false","true","false"
"3W0KKJIARRO92ZMJXBPCXDYI09GK8E","3BH55VSCCHTHJ5NRBUFR8GHYE1WBJH","FASHION: Select 3 styles that match the given piece","Select 3 styles that match the given piece","style, recommendation, fashion","$0.02","Tue Apr 23 12:41:06 PDT 2019","3","BatchId:3617963;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 30 12:41:06 PDT 2019","","","37Q970SNZFNS22D0T1U1Y9Y6UOL1SG","A2AJT6HM3UFTFB","Approved","Tue Apr 23 12:44:50 PDT 2019","Tue Apr 23 12:45:33 PDT 2019","Fri Apr 26 12:45:33 PDT 2019","2019-04-26 19:45:42 UTC","","","43","100% (8/8)","100% (8/8)","100% (8/8)","https://s3.amazonaws.com/nets213-fabrec/tops/blouse.JPG","top","https://s3.amazonaws.com/nets213-fabrec/pants/pegged.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/romper.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/skinny.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/skort.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/slacks.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/sweat pants.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/wide leg.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/yoga pants.JPG","true","false","false","false","false","false","false","false"
"3W0KKJIARRO92ZMJXBPCXDYI09GK8E","3BH55VSCCHTHJ5NRBUFR8GHYE1WBJH","FASHION: Select 3 styles that match the given piece","Select 3 styles that match the given piece","style, recommendation, fashion","$0.02","Tue Apr 23 12:41:06 PDT 2019","3","BatchId:3617963;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 30 12:41:06 PDT 2019","","","3R6P78PK7LQQLHGI0KKUF1YYYWHTGW","A1DHL4XO3VT7TR","Approved","Tue Apr 23 12:44:40 PDT 2019","Tue Apr 23 12:45:27 PDT 2019","Fri Apr 26 12:45:27 PDT 2019","2019-04-26 19:45:42 UTC","","","47","100% (3/3)","100% (3/3)","100% (3/3)","https://s3.amazonaws.com/nets213-fabrec/tops/blouse.JPG","top","https://s3.amazonaws.com/nets213-fabrec/pants/pegged.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/romper.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/skinny.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/skort.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/slacks.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/sweat pants.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/wide leg.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/yoga pants.JPG","true","false","true","false","true","false","false","false"
"3W0KKJIARRO92ZMJXBPCXDYI09GK8E","3BH55VSCCHTHJ5NRBUFR8GHYE1WBJH","FASHION: Select 3 styles that match the given piece","Select 3 styles that match the given piece","style, recommendation, fashion","$0.02","Tue Apr 23 12:41:06 PDT 2019","3","BatchId:3617963;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 30 12:41:06 PDT 2019","","","3TMSXRD2X7FL9JU9D642VY1R01H1WV","A2VPINU7L4W0AV","Approved","Tue Apr 23 12:44:51 PDT 2019","Tue Apr 23 12:47:05 PDT 2019","Fri Apr 26 12:47:05 PDT 2019","2019-04-26 19:47:40 UTC","","","134","100% (23/23)","100% (23/23)","100% (23/23)","https://s3.amazonaws.com/nets213-fabrec/tops/blouse.JPG","top","https://s3.amazonaws.com/nets213-fabrec/pants/pegged.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/romper.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/skinny.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/skort.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/slacks.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/sweat pants.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/wide leg.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/yoga pants.JPG","true","false","true","true","false","false","false","false"
"37OPIVELUUIWJXEQOO6TGCOLYGCHAB","3BH55VSCCHTHJ5NRBUFR8GHYE1WBJH","FASHION: Select 3 styles that match the given piece","Select 3 styles that match the given piece","style, recommendation, fashion","$0.02","Tue Apr 23 12:41:06 PDT 2019","3","BatchId:3617963;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 30 12:41:06 PDT 2019","","","3OCHAWUVGPZ24KLLVL662WBXI9LXKL","A355AKNHYKLVMD","Approved","Tue Apr 23 12:43:21 PDT 2019","Tue Apr 23 12:43:40 PDT 2019","Fri Apr 26 12:43:40 PDT 2019","2019-04-26 19:43:41 UTC","","","19","100% (5/5)","100% (5/5)","100% (5/5)","https://s3.amazonaws.com/nets213-fabrec/tops/button down shirt.JPG","top","https://s3.amazonaws.com/nets213-fabrec/pants/pegged.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/romper.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/skinny.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/skort.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/slacks.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/sweat pants.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/wide leg.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/yoga pants.JPG","true","false","false","true","true","false","true","false"
"37OPIVELUUIWJXEQOO6TGCOLYGCHAB","3BH55VSCCHTHJ5NRBUFR8GHYE1WBJH","FASHION: Select 3 styles that match the given piece","Select 3 styles that match the given piece","style, recommendation, fashion","$0.02","Tue Apr 23 12:41:06 PDT 2019","3","BatchId:3617963;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 30 12:41:06 PDT 2019","","","3VP0C6EFSHBKBT1SFAAWHWQHAAJM6N","AW13W4WMXQEKR","Approved","Tue Apr 23 12:44:59 PDT 2019","Tue Apr 23 12:45:24 PDT 2019","Fri Apr 26 12:45:24 PDT 2019","2019-04-26 19:45:41 UTC","","","25","100% (4/4)","100% (4/4)","100% (4/4)","https://s3.amazonaws.com/nets213-fabrec/tops/button down shirt.JPG","top","https://s3.amazonaws.com/nets213-fabrec/pants/pegged.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/romper.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/skinny.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/skort.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/slacks.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/sweat pants.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/wide leg.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/yoga pants.JPG","true","false","true","false","true","false","true","false"
"37OPIVELUUIWJXEQOO6TGCOLYGCHAB","3BH55VSCCHTHJ5NRBUFR8GHYE1WBJH","FASHION: Select 3 styles that match the given piece","Select 3 styles that match the given piece","style, recommendation, fashion","$0.02","Tue Apr 23 12:41:06 PDT 2019","3","BatchId:3617963;OriginalHitTemplateId:928390828;","3600","259200","Tue Apr 30 12:41:06 PDT 2019","","","3YHH42UU5CU5R0XSD9T08I11X270LY","A2VPINU7L4W0AV","Approved","Tue Apr 23 12:44:27 PDT 2019","Tue Apr 23 12:44:46 PDT 2019","Fri Apr 26 12:44:46 PDT 2019","2019-04-26 19:45:39 UTC","","","19","100% (23/23)","100% (23/23)","100% (23/23)","https://s3.amazonaws.com/nets213-fabrec/tops/button down shirt.JPG","top","https://s3.amazonaws.com/nets213-fabrec/pants/pegged.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/romper.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/skinny.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/skort.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/slacks.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/sweat pants.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/wide leg.JPG","https://s3.amazonaws.com/nets213-fabrec/pants/yoga pants.JPG","true","false","true","false","false","false","true","false"
